INDICADOR DA SOJA ESALQ/BM&FBOVESPA - PARANAGUÁ,,
,,
Fonte: Cepea,,
Data,À vista R$,À vista US$
03/07/2009,"53,25","27,28"
06/07/2009,"52,98","27,03"
07/07/2009,"50,98","25,58"
08/07/2009,"50,18","24,96"
09/07/2009,"49,93","25,07"
10/07/2009,"50,29","25,15"
13/07/2009,"50,03","25,27"
14/07/2009,"49,7","25,24"
15/07/2009,"49,66","25,66"
16/07/2009,"47,94","24,84"
17/07/2009,"47,67","24,72"
20/07/2009,"47,54","24,98"
21/07/2009,"47,22","24,76"
22/07/2009,"47,21","24,8"
23/07/2009,"47,69","25,25"
24/07/2009,"48,21","25,41"
27/07/2009,"48,27","25,74"
28/07/2009,"49,43","26,26"
29/07/2009,"49,89","26,2"
30/07/2009,"51,87","27,68"
31/07/2009,"51,56","27,65"
03/08/2009,"51,75","28,2"
04/08/2009,"51,55","28,28"
05/08/2009,"51,08","28,21"
06/08/2009,"50,97","27,74"
07/08/2009,"51,27","28,11"
10/08/2009,"50,58","27,35"
11/08/2009,"51,46","27,92"
12/08/2009,"51,2","27,91"
13/08/2009,"51,13","27,91"
14/08/2009,"50,28","27,14"
17/08/2009,"48,59","26,01"
18/08/2009,"47,86","25,94"
19/08/2009,"47,67","25,84"
20/08/2009,48,"26,04"
21/08/2009,"48,23","26,34"
24/08/2009,"49,4","26,78"
25/08/2009,"49,82","26,83"
26/08/2009,"50,02","26,88"
27/08/2009,"50,23","26,93"
28/08/2009,"50,43","26,79"
31/08/2009,"49,7","26,31"
01/09/2009,"49,21","25,83"
02/09/2009,"48,4","25,68"
03/09/2009,"48,5","25,99"
04/09/2009,"47,88","26,02"
08/09/2009,"48,67","26,64"
09/09/2009,"48,22","26,26"
10/09/2009,"47,21","25,93"
11/09/2009,"46,4","25,4"
14/09/2009,"46,3","25,54"
15/09/2009,"46,25","25,61"
16/09/2009,47,"26,11"
17/09/2009,"46,4","25,68"
18/09/2009,"46,5","25,7"
21/09/2009,"45,5","25,06"
22/09/2009,45,"25,03"
23/09/2009,"44,64","24,98"
24/09/2009,"44,8","24,83"
25/09/2009,"43,4","24,14"
28/09/2009,"44,1","24,61"
29/09/2009,"43,6","24,32"
30/09/2009,"43,62","24,62"
01/10/2009,"43,72","24,45"
02/10/2009,"43,25","24,33"
05/10/2009,"43,28","24,58"
06/10/2009,"43,83","25,02"
07/10/2009,"44,1","25,11"
08/10/2009,"44,17","25,4"
09/10/2009,"44,17","25,43"
13/10/2009,"44,5","25,77"
14/10/2009,"44,6","26,19"
15/10/2009,"45,08","26,54"
16/10/2009,"44,25","25,88"
19/10/2009,"44,5","26,01"
20/10/2009,44,"25,23"
21/10/2009,44,"25,51"
22/10/2009,"44,13","25,58"
23/10/2009,"44,5","25,98"
26/10/2009,"43,42","24,95"
27/10/2009,"44,13","25,37"
28/10/2009,"43,41","24,73"
29/10/2009,"43,17","24,94"
30/10/2009,43,"24,49"
03/11/2009,"42,67","24,45"
04/11/2009,"43,83","25,37"
05/11/2009,"44,25","25,7"
06/11/2009,"43,73","25,44"
09/11/2009,"43,67","25,67"
10/11/2009,"42,83","24,95"
11/11/2009,"42,2","24,51"
12/11/2009,"42,5","24,45"
13/11/2009,"41,25","23,95"
16/11/2009,"42,25","24,71"
17/11/2009,"41,25","24,02"
18/11/2009,"40,63","23,66"
19/11/2009,"41,57","23,97"
20/11/2009,"41,86","24,14"
23/11/2009,"41,1","23,78"
24/11/2009,"40,9","23,57"
25/11/2009,"40,92","23,71"
26/11/2009,"41,08","23,48"
27/11/2009,"40,83","23,43"
30/11/2009,"40,92","23,33"
01/12/2009,"41,17","23,91"
02/12/2009,"40,95","23,78"
03/12/2009,"40,43","23,66"
04/12/2009,"40,58","23,52"
07/12/2009,"41,17","23,91"
08/12/2009,"41,83","23,8"
09/12/2009,42,"23,72"
10/12/2009,"41,5","23,5"
11/12/2009,"41,38","23,58"
14/12/2009,"41,67","23,92"
15/12/2009,"40,5","23,1"
16/12/2009,"41,38","23,64"
17/12/2009,"41,5","23,18"
18/12/2009,"41,67","23,37"
21/12/2009,"41,33","23,16"
22/12/2009,"41,33","23,19"
23/12/2009,"41,33","23,52"
28/12/2009,42,"24,12"
29/12/2009,42,"24,1"
30/12/2009,42,"24,1"
04/01/2010,42,"24,42"
05/01/2010,42,"24,26"
06/01/2010,"41,5","23,86"
07/01/2010,42,"24,07"
08/01/2010,42,"24,28"
11/01/2010,"40,4","23,27"
12/01/2010,41,"23,46"
13/01/2010,41,"23,3"
14/01/2010,40,"22,66"
15/01/2010,40,"22,57"
18/01/2010,40,"22,64"
19/01/2010,"39,6","22,35"
20/01/2010,"39,33","21,95"
21/01/2010,"39,13","21,74"
22/01/2010,"39,22","21,61"
25/01/2010,"39,4","21,64"
26/01/2010,"39,07","21,28"
27/01/2010,39,"20,98"
28/01/2010,"38,88","20,82"
29/01/2010,"38,8","20,58"
01/02/2010,"38,12","20,51"
02/02/2010,"38,04","20,79"
03/02/2010,"37,78","20,5"
04/02/2010,"37,66",20
05/02/2010,"37,65","19,92"
08/02/2010,"38,09","20,33"
09/02/2010,"37,77","20,45"
10/02/2010,"37,93","20,51"
11/02/2010,"38,29","20,71"
12/02/2010,"38,42","20,62"
17/02/2010,"38,15","20,9"
18/02/2010,"38,17","20,95"
19/02/2010,"38,34","21,24"
22/02/2010,"38,45","21,25"
23/02/2010,"39,18","21,46"
24/02/2010,"38,97","21,34"
25/02/2010,"38,6","21,08"
26/02/2010,"38,73","21,44"
01/03/2010,"38,27","21,29"
02/03/2010,"38,06","21,36"
03/03/2010,"38,32","21,41"
04/03/2010,"37,54","20,95"
05/03/2010,37,"20,72"
08/03/2010,"36,99","20,69"
09/03/2010,"37,11","20,85"
10/03/2010,"37,25","21,03"
11/03/2010,"36,75","20,77"
12/03/2010,"36,38","20,65"
15/03/2010,"36,16","20,51"
16/03/2010,"36,54","20,72"
17/03/2010,"36,56","20,71"
18/03/2010,"36,97","20,7"
19/03/2010,"37,44","20,79"
22/03/2010,38,"21,11"
23/03/2010,"37,88","21,32"
24/03/2010,"37,53","20,85"
25/03/2010,"37,58","20,77"
26/03/2010,"37,76","20,68"
29/03/2010,"38,36","21,33"
30/03/2010,"38,04","21,19"
31/03/2010,"37,34","20,97"
01/04/2010,"36,31","20,53"
05/04/2010,"36,14","20,51"
06/04/2010,"36,23","20,65"
07/04/2010,"36,53","20,57"
08/04/2010,"36,91","20,76"
09/04/2010,"37,3","21,03"
12/04/2010,"37,3","21,23"
13/04/2010,"37,53","21,36"
14/04/2010,"37,23","21,31"
15/04/2010,"37,26","21,25"
16/04/2010,"37,66","21,4"
19/04/2010,"37,61","21,43"
20/04/2010,"37,7","21,51"
22/04/2010,"38,35","21,75"
23/04/2010,"38,74",22
26/04/2010,"38,39",22
27/04/2010,"38,04","21,55"
28/04/2010,"37,95","21,67"
29/04/2010,"37,84","21,85"
30/04/2010,"37,66","21,68"
03/05/2010,"37,67","21,77"
04/05/2010,"37,84","21,49"
05/05/2010,"38,43","21,39"
06/05/2010,"39,1","21,09"
07/05/2010,"38,97","21,08"
10/05/2010,"37,76","21,3"
11/05/2010,"37,62","21,07"
12/05/2010,"37,76","21,27"
13/05/2010,"37,83","21,29"
14/05/2010,"38,14","21,13"
17/05/2010,"38,05","21,02"
18/05/2010,"38,01","20,86"
19/05/2010,"38,63","21,03"
20/05/2010,"39,37","21,15"
21/05/2010,"39,04","20,98"
24/05/2010,"39,01","20,93"
25/05/2010,"39,07","20,91"
26/05/2010,"38,62","20,81"
27/05/2010,"38,58","21,13"
28/05/2010,"38,41","21,23"
31/05/2010,"38,44","21,12"
01/06/2010,"38,03","20,68"
02/06/2010,"38,39","21,02"
04/06/2010,"38,95","20,96"
07/06/2010,"39,07","20,79"
08/06/2010,"39,22","21,1"
09/06/2010,"39,32","21,29"
10/06/2010,"38,72","21,41"
11/06/2010,"38,34","21,11"
14/06/2010,"38,77","21,44"
15/06/2010,"38,8","21,64"
16/06/2010,"38,79","21,67"
17/06/2010,"38,69","21,61"
18/06/2010,"38,57","21,77"
21/06/2010,"38,59","21,76"
22/06/2010,"38,78","21,76"
23/06/2010,"39,36","21,98"
24/06/2010,"39,29","21,96"
25/06/2010,"39,07","21,96"
28/06/2010,"39,13","21,95"
29/06/2010,"39,57","21,86"
30/06/2010,"39,62","21,96"
01/07/2010,"39,55","22,04"
02/07/2010,"39,53","22,26"
05/07/2010,"39,39","22,17"
06/07/2010,"39,55","22,19"
07/07/2010,"39,86","22,57"
08/07/2010,"40,37","22,89"
09/07/2010,"40,57","23,05"
12/07/2010,"40,9","23,17"
13/07/2010,"41,07","23,43"
14/07/2010,"41,17","23,32"
15/07/2010,"41,55","23,45"
16/07/2010,"42,18","23,67"
19/07/2010,"42,44","23,75"
20/07/2010,"42,34","23,87"
21/07/2010,"42,51","23,81"
22/07/2010,"42,65","24,23"
23/07/2010,"42,43","24,12"
26/07/2010,"42,04","23,82"
27/07/2010,"42,01","23,73"
28/07/2010,"42,22","23,86"
29/07/2010,"42,75","24,27"
30/07/2010,"42,97","24,48"
02/08/2010,"43,02","24,57"
03/08/2010,43,"24,45"
04/08/2010,"43,18","24,55"
05/08/2010,"43,44","24,77"
06/08/2010,"43,57","24,75"
09/08/2010,"43,94","25,08"
10/08/2010,"43,83","24,92"
11/08/2010,"43,67","24,67"
12/08/2010,44,"24,86"
13/08/2010,"44,47","25,1"
16/08/2010,"44,41","25,27"
17/08/2010,"44,51","25,38"
18/08/2010,"44,46","25,36"
19/08/2010,"44,41","25,29"
20/08/2010,"43,93","24,98"
23/08/2010,"44,03","24,9"
24/08/2010,"43,49","24,64"
25/08/2010,"43,43","24,59"
26/08/2010,"43,55","24,72"
27/08/2010,"43,84","25,01"
30/08/2010,"44,08","25,04"
31/08/2010,"44,1","25,11"
01/09/2010,"43,69","25,01"
02/09/2010,"43,79","25,28"
03/09/2010,"44,07","25,43"
06/09/2010,"44,14","25,56"
08/09/2010,"44,52","25,82"
09/09/2010,"44,54","25,85"
10/09/2010,"44,32","25,76"
13/09/2010,"43,99","25,65"
14/09/2010,"44,22","25,9"
15/09/2010,"44,71","25,9"
16/09/2010,"44,27","25,83"
17/09/2010,"44,65","25,99"
20/09/2010,"45,26","26,18"
21/09/2010,"45,66","26,63"
22/09/2010,"45,6","26,48"
23/09/2010,"45,47","26,47"
24/09/2010,"45,5","26,59"
27/09/2010,"45,93","26,87"
28/09/2010,"45,69","26,72"
29/09/2010,"45,23","26,53"
30/09/2010,"44,46","26,28"
01/10/2010,"44,06","26,24"
04/10/2010,"43,31","25,61"
05/10/2010,"43,14","25,83"
06/10/2010,"43,46","25,87"
07/10/2010,"43,27","25,66"
08/10/2010,"44,35","26,59"
11/10/2010,"45,04","27,03"
13/10/2010,"45,5","27,54"
14/10/2010,"46,14","27,76"
15/10/2010,"46,18","27,74"
18/10/2010,"45,55","27,38"
19/10/2010,"45,94","27,25"
20/10/2010,"46,33","27,66"
21/10/2010,"46,67","27,53"
22/10/2010,47,"27,55"
25/10/2010,"47,36","27,86"
26/10/2010,"47,82","28,05"
27/10/2010,"47,54","27,64"
28/10/2010,"47,87","27,94"
29/10/2010,"47,9","28,14"
01/11/2010,"47,96","28,1"
03/11/2010,"47,94","28,22"
04/11/2010,"48,11","28,7"
05/11/2010,"48,38","28,81"
08/11/2010,"49,51","29,19"
09/11/2010,"50,75","29,87"
10/11/2010,"50,8","29,72"
11/11/2010,51,"29,7"
12/11/2010,"50,58","29,36"
16/11/2010,"48,56","27,91"
17/11/2010,"48,75","28,24"
18/11/2010,"48,44","28,28"
19/11/2010,"48,52","28,24"
22/11/2010,"49,13","28,43"
23/11/2010,"48,83","28,16"
24/11/2010,"49,2","28,55"
25/11/2010,"49,28","28,63"
26/11/2010,"49,13","28,41"
29/11/2010,"49,39","28,66"
30/11/2010,"49,2","28,69"
01/12/2010,"49,21","28,81"
02/12/2010,"49,48","29,07"
03/12/2010,"49,53","29,39"
06/12/2010,"49,7","29,6"
07/12/2010,"49,2","29,27"
08/12/2010,"49,5","29,24"
09/12/2010,"49,33","28,87"
10/12/2010,"49,09","28,66"
13/12/2010,"49,18","28,98"
14/12/2010,"49,81","29,42"
15/12/2010,"49,55","29,16"
16/12/2010,"49,65","29,17"
17/12/2010,"49,83","29,06"
20/12/2010,"49,4","28,94"
21/12/2010,"49,69","29,28"
22/12/2010,"49,71","29,31"
23/12/2010,"49,81","29,41"
27/12/2010,"49,71","29,43"
28/12/2010,"50,13","29,64"
29/12/2010,50,"29,78"
30/12/2010,"49,88","29,97"
03/01/2011,"49,88","30,23"
04/01/2011,"49,79","29,92"
05/01/2011,"49,71","29,7"
06/01/2011,"50,5","29,93"
07/01/2011,50,"29,69"
10/01/2011,"50,59","29,95"
11/01/2011,"50,55","29,96"
12/01/2011,"51,01","30,44"
13/01/2011,51,"30,56"
14/01/2011,52,"30,84"
17/01/2011,"51,28","30,47"
18/01/2011,"51,38","30,64"
19/01/2011,"50,8","30,38"
20/01/2011,"51,29","30,66"
21/01/2011,"51,5","30,8"
24/01/2011,"51,43","30,76"
25/01/2011,"51,4","30,76"
26/01/2011,"50,25","30,07"
27/01/2011,"50,08","29,83"
28/01/2011,"50,62","30,04"
31/01/2011,"51,31","30,65"
01/02/2011,"51,82","31,14"
02/02/2011,"51,83","31,08"
03/02/2011,"52,25","31,29"
04/02/2011,51,"30,43"
07/02/2011,"52,46","31,22"
08/02/2011,"52,97","31,78"
09/02/2011,"52,86","31,82"
10/02/2011,"53,03","31,74"
11/02/2011,"52,97","31,78"
14/02/2011,"52,64","31,54"
15/02/2011,"51,7","30,96"
16/02/2011,"51,19","30,62"
17/02/2011,"51,42","30,92"
18/02/2011,"51,31","30,84"
21/02/2011,"51,55","30,91"
22/02/2011,"50,01","29,89"
23/02/2011,"48,67","29,06"
24/02/2011,"48,6","29,21"
25/02/2011,"49,61","29,82"
28/02/2011,"49,9","30,01"
01/03/2011,"49,85","29,96"
02/03/2011,"50,62","30,49"
03/03/2011,"50,75","30,72"
04/03/2011,"50,89","30,94"
09/03/2011,"49,81","30,06"
10/03/2011,"49,7","29,92"
11/03/2011,"49,41","29,66"
14/03/2011,"49,2","29,6"
15/03/2011,"49,2","29,51"
16/03/2011,"47,61","28,44"
17/03/2011,"48,71","28,89"
18/03/2011,"50,35","30,15"
21/03/2011,"50,04","30,02"
22/03/2011,"49,81","29,95"
23/03/2011,"49,6","29,86"
24/03/2011,"49,03","29,57"
25/03/2011,"49,15","29,61"
28/03/2011,"49,09","29,54"
29/03/2011,"49,16","29,72"
30/03/2011,"49,16","30,18"
31/03/2011,"49,3","30,23"
01/04/2011,"48,99","30,39"
04/04/2011,"48,4","30,08"
05/04/2011,"48,4","30,08"
06/04/2011,"47,98","29,72"
07/04/2011,"48,5","30,62"
08/04/2011,47,"29,86"
11/04/2011,47,"29,73"
12/04/2011,"46,72","29,33"
13/04/2011,"46,64","29,31"
14/04/2011,"45,68","28,91"
15/04/2011,"45,69","28,95"
18/04/2011,"46,48","29,23"
19/04/2011,"46,48","29,49"
20/04/2011,"46,75","29,76"
25/04/2011,"47,09","29,94"
26/04/2011,"47,05","30,08"
27/04/2011,"47,28","30,09"
28/04/2011,"47,22","29,83"
29/04/2011,"47,23","30,02"
02/05/2011,"47,7","30,27"
03/05/2011,"47,5","29,89"
04/05/2011,47,"29,28"
05/05/2011,"46,31","28,5"
06/05/2011,47,"29,07"
09/05/2011,47,"29,01"
10/05/2011,47,"29,28"
11/05/2011,"46,75","28,86"
12/05/2011,"47,04","28,98"
13/05/2011,"47,08","28,83"
16/05/2011,"47,19","28,92"
17/05/2011,"47,64","29,37"
18/05/2011,"48,12","29,85"
19/05/2011,"48,18","29,8"
20/05/2011,"48,59","30,09"
23/05/2011,"48,63","29,8"
24/05/2011,"48,84","30,07"
25/05/2011,"49,06","30,12"
26/05/2011,"49,04","30,32"
27/05/2011,"48,59","30,35"
30/05/2011,49,"30,76"
31/05/2011,49,"31,01"
01/06/2011,"47,91","30,02"
02/06/2011,"48,55","30,76"
03/06/2011,"48,91","31,03"
06/06/2011,"48,94","30,91"
07/06/2011,"47,88","30,34"
08/06/2011,"48,48","30,63"
09/06/2011,"48,77","30,69"
10/06/2011,"48,2","30,18"
13/06/2011,"48,06","30,26"
14/06/2011,"48,77","30,83"
15/06/2011,"47,85","29,9"
16/06/2011,"47,89","29,74"
17/06/2011,"47,5","29,74"
20/06/2011,"47,5","29,78"
21/06/2011,"47,35","29,8"
22/06/2011,"47,35","29,8"
24/06/2011,"47,35","29,52"
27/06/2011,47,"29,45"
28/06/2011,"47,21","29,92"
29/06/2011,47,"29,9"
30/06/2011,47,"30,09"
01/07/2011,"46,13","29,63"
04/07/2011,"46,13","29,7"
05/07/2011,"47,06","30,07"
06/07/2011,"47,13","30,04"
07/07/2011,"47,16","30,31"
08/07/2011,"47,83","30,58"
11/07/2011,"48,13","30,44"
12/07/2011,"48,6","30,74"
13/07/2011,"48,98","31,1"
14/07/2011,"49,59","31,42"
15/07/2011,"49,62","31,51"
18/07/2011,"49,36","31,26"
19/07/2011,"49,56","31,63"
20/07/2011,"49,63","31,81"
21/07/2011,"48,73","31,34"
22/07/2011,"49,2","31,64"
25/07/2011,49,"31,76"
26/07/2011,49,"31,9"
27/07/2011,"49,75","31,91"
28/07/2011,"49,44","31,51"
29/07/2011,"48,52","31,24"
01/08/2011,"48,07","30,77"
02/08/2011,"48,52","30,95"
03/08/2011,"48,64","31,14"
04/08/2011,"48,25","30,5"
05/08/2011,"48,25","30,42"
08/08/2011,"47,78","29,64"
09/08/2011,"49,24","30,6"
10/08/2011,"48,64","30,08"
11/08/2011,"50,06","30,96"
12/08/2011,"50,02","31,01"
15/08/2011,"48,81","30,7"
16/08/2011,"48,5","30,5"
17/08/2011,"48,68","30,75"
18/08/2011,"48,75","30,43"
19/08/2011,49,"30,64"
22/08/2011,"49,34","30,78"
23/08/2011,"50,1","31,31"
24/08/2011,"50,1","31,12"
25/08/2011,"50,23","31,2"
26/08/2011,"50,75","31,62"
29/08/2011,"51,26","32,2"
30/08/2011,"51,2","32,24"
31/08/2011,"51,63","32,39"
01/09/2011,"51,72","32,13"
02/09/2011,"52,42","32,04"
05/09/2011,"52,42","31,77"
06/09/2011,"51,69","31,08"
08/09/2011,"51,63","31,16"
09/09/2011,"52,74","31,37"
12/09/2011,"52,5","30,61"
13/09/2011,"52,23","30,49"
14/09/2011,53,"30,81"
15/09/2011,53,"31,03"
16/09/2011,"51,5","29,77"
19/09/2011,"52,28","29,47"
20/09/2011,"52,84","29,45"
21/09/2011,"53,82","29,18"
22/09/2011,"53,13","27,86"
23/09/2011,"52,25","28,37"
26/09/2011,"51,14","27,9"
27/09/2011,"50,86","28,12"
28/09/2011,"50,86","27,84"
29/09/2011,50,27
30/09/2011,"48,64","25,87"
03/10/2011,49,"25,93"
04/10/2011,48,"25,41"
05/10/2011,"47,22","25,72"
06/10/2011,"47,22","26,42"
07/10/2011,"47,22","26,74"
10/10/2011,"47,22","26,68"
11/10/2011,"47,22","26,86"
13/10/2011,"48,24","27,55"
14/10/2011,"48,88","28,22"
17/10/2011,"48,99","27,77"
18/10/2011,"48,82","27,72"
19/10/2011,"48,41","27,29"
20/10/2011,"49,5","27,61"
21/10/2011,"49,22","27,65"
24/10/2011,"49,22","28,08"
25/10/2011,"48,5","27,49"
26/10/2011,"48,89","27,76"
27/10/2011,"49,2","28,87"
28/10/2011,"49,2","29,29"
31/10/2011,"49,2","29,04"
01/11/2011,47,"27,17"
03/11/2011,48,"27,57"
04/11/2011,"48,17","27,7"
07/11/2011,"48,17","27,51"
08/11/2011,"48,17","27,65"
09/11/2011,"48,17","27,29"
10/11/2011,"47,5","26,97"
11/11/2011,"47,5","27,24"
14/11/2011,"47,5","26,91"
16/11/2011,"48,23","27,22"
17/11/2011,"47,97","26,95"
18/11/2011,"47,12","26,59"
21/11/2011,"47,12","26,09"
22/11/2011,"47,12","26,09"
23/11/2011,48,"25,76"
24/11/2011,"47,6","25,21"
25/11/2011,"47,93","25,43"
28/11/2011,"47,82","25,76"
29/11/2011,"47,82","25,9"
30/11/2011,"47,82","26,43"
01/12/2011,"47,82","26,54"
02/12/2011,"47,82","26,69"
05/12/2011,"47,82","26,74"
06/12/2011,"47,82","26,64"
07/12/2011,"47,82","26,7"
08/12/2011,"47,82","26,33"
09/12/2011,"46,5","25,75"
12/12/2011,"46,5","25,22"
13/12/2011,"46,92","25,31"
14/12/2011,"46,92","25,04"
15/12/2011,"46,92","25,21"
16/12/2011,"47,5","25,59"
19/12/2011,"47,5","25,43"
20/12/2011,"47,5","25,77"
21/12/2011,"47,5","25,59"
22/12/2011,"47,5","25,65"
23/12/2011,"47,5","25,55"
26/12/2011,"47,5","25,55"
27/12/2011,"49,5","26,6"
28/12/2011,"49,5","26,41"
29/12/2011,"49,5","26,48"
02/01/2012,"49,5","26,47"
03/01/2012,"50,75","27,73"
04/01/2012,"50,75","27,75"
05/01/2012,"50,75","27,61"
06/01/2012,"50,75","27,37"
09/01/2012,"50,75","27,61"
10/01/2012,"50,75","28,15"
11/01/2012,"50,75","28,18"
12/01/2012,"50,75","28,43"
13/01/2012,"50,75","28,3"
16/01/2012,"50,75","28,43"
17/01/2012,"50,75","28,56"
18/01/2012,"47,5","26,91"
19/01/2012,"47,85","27,08"
20/01/2012,"47,85","27,2"
23/01/2012,"48,5","27,73"
24/01/2012,"48,73","27,76"
25/01/2012,"48,81","27,73"
26/01/2012,"48,5","27,84"
27/01/2012,"48,22","27,68"
30/01/2012,"48,22","27,57"
31/01/2012,"48,22","27,63"
01/02/2012,48,"27,7"
02/02/2012,48,"27,87"
03/02/2012,48,"27,96"
06/02/2012,48,"27,79"
07/02/2012,48,"27,84"
08/02/2012,"48,62","28,27"
09/02/2012,48,"27,94"
10/02/2012,48,"27,83"
13/02/2012,"48,46","28,24"
14/02/2012,"49,67","28,88"
15/02/2012,"50,18","29,1"
16/02/2012,"50,68","29,45"
17/02/2012,"50,5","29,48"
22/02/2012,"50,5","29,6"
23/02/2012,"50,5","29,51"
24/02/2012,"50,88","29,82"
27/02/2012,"50,17","29,37"
28/02/2012,"50,5","29,67"
29/02/2012,"50,5","29,43"
01/03/2012,"51,5","30,08"
02/03/2012,52,"30,01"
05/03/2012,"52,25","30,1"
06/03/2012,53,"30,11"
07/03/2012,53,"29,99"
08/03/2012,"53,25","30,08"
09/03/2012,"54,26","30,41"
12/03/2012,"54,93","30,43"
13/03/2012,"55,2","30,67"
14/03/2012,"55,75","30,82"
15/03/2012,"55,78","30,92"
16/03/2012,"56,02","31,09"
19/03/2012,"55,55","30,79"
20/03/2012,"55,68","30,57"
21/03/2012,"55,76","30,65"
22/03/2012,"55,76","30,57"
23/03/2012,"55,73","30,79"
26/03/2012,"56,3","31,02"
27/03/2012,"56,25","31,03"
28/03/2012,"56,54","30,93"
29/03/2012,"56,08","30,71"
30/03/2012,"57,8","31,64"
02/04/2012,"58,75","32,05"
03/04/2012,"58,24","31,79"
04/04/2012,"58,29","31,9"
05/04/2012,"58,88","32,25"
09/04/2012,"58,72","32,26"
10/04/2012,"59,17","32,31"
11/04/2012,"59,19","32,28"
12/04/2012,"59,77","32,71"
13/04/2012,"59,98","32,63"
16/04/2012,59,"32,05"
17/04/2012,"59,84","32,28"
18/04/2012,"60,1","32,02"
19/04/2012,"60,82","32,25"
20/04/2012,"60,5","32,3"
23/04/2012,62,"32,96"
24/04/2012,"61,75","32,79"
25/04/2012,"62,68","33,29"
26/04/2012,"62,73","33,28"
27/04/2012,"63,3","33,56"
30/04/2012,"63,19","33,15"
02/05/2012,"62,6","32,58"
03/05/2012,"63,88","33,36"
04/05/2012,"63,88","33,27"
07/05/2012,"63,74","33,18"
08/05/2012,"63,5","32,78"
09/05/2012,"63,29","32,26"
10/05/2012,"63,75","32,74"
11/05/2012,"62,81","32,18"
14/05/2012,"62,8","31,61"
15/05/2012,"63,82","31,91"
16/05/2012,"63,81","31,89"
17/05/2012,"64,33","32,18"
18/05/2012,"65,11","32,23"
21/05/2012,"65,44","32,04"
22/05/2012,"65,05","31,26"
23/05/2012,"64,25","31,45"
24/05/2012,"64,17","31,52"
25/05/2012,"64,17","32,12"
28/05/2012,"64,17","32,38"
29/05/2012,"62,78","31,59"
30/05/2012,63,"31,23"
31/05/2012,63,"31,23"
01/06/2012,"62,78","30,68"
04/06/2012,63,"30,72"
05/06/2012,"63,38","31,37"
06/06/2012,"63,76","31,42"
08/06/2012,"66,35","32,77"
11/06/2012,67,"32,68"
12/06/2012,67,"32,48"
13/06/2012,67,"32,34"
14/06/2012,"67,88",33
15/06/2012,"66,85","32,75"
18/06/2012,"67,08","32,58"
19/06/2012,"68,17","33,58"
20/06/2012,"68,86","33,84"
21/06/2012,"69,27","33,74"
22/06/2012,70,"33,9"
25/06/2012,"71,88","34,79"
26/06/2012,"71,83","34,64"
27/06/2012,"72,91",35
28/06/2012,73,"35,05"
29/06/2012,73,"36,32"
02/07/2012,"71,67","36,03"
03/07/2012,"71,67","35,57"
04/07/2012,"71,67","35,55"
05/07/2012,"71,67","35,36"
06/07/2012,"71,67","35,29"
09/07/2012,"71,67","35,29"
10/07/2012,"78,27","38,37"
11/07/2012,79,"38,8"
12/07/2012,79,"38,76"
13/07/2012,79,"38,78"
16/07/2012,81,"39,78"
17/07/2012,81,"39,96"
18/07/2012,"82,6","40,81"
19/07/2012,"82,6","40,97"
20/07/2012,"84,15","41,56"
23/07/2012,"84,15","41,27"
24/07/2012,"84,15","41,13"
25/07/2012,"84,15","41,33"
26/07/2012,"84,03","41,54"
27/07/2012,"84,03","41,52"
30/07/2012,"84,34","41,34"
31/07/2012,"84,34","41,2"
01/08/2012,"84,34","41,28"
02/08/2012,"83,34","40,65"
03/08/2012,83,"40,93"
06/08/2012,83,"40,93"
07/08/2012,83,"40,93"
08/08/2012,83,"41,05"
09/08/2012,83,"41,15"
10/08/2012,84,"41,67"
13/08/2012,84,"41,54"
14/08/2012,84,"41,44"
15/08/2012,84,"41,54"
16/08/2012,84,"41,6"
17/08/2012,84,"41,69"
20/08/2012,"83,63","41,44"
21/08/2012,"83,91","41,6"
22/08/2012,"85,12","42,14"
23/08/2012,"87,71","43,33"
24/08/2012,"89,9","44,42"
27/08/2012,"89,86","44,22"
28/08/2012,"89,85","43,98"
29/08/2012,"90,04","43,94"
30/08/2012,"90,32","44,15"
31/08/2012,"91,21","44,93"
03/09/2012,"91,2","44,88"
04/09/2012,"91,2","44,68"
05/09/2012,92,"45,12"
06/09/2012,92,"45,32"
10/09/2012,"90,5","44,69"
11/09/2012,"90,5","44,82"
12/09/2012,"90,1","44,43"
13/09/2012,"90,02","44,54"
14/09/2012,90,"44,71"
17/09/2012,90,"44,36"
18/09/2012,90,"44,51"
19/09/2012,90,"44,47"
20/09/2012,90,"44,49"
21/09/2012,90,"44,47"
24/09/2012,"79,2","39,09"
25/09/2012,"75,73","37,33"
26/09/2012,"75,73","37,21"
27/09/2012,"75,73","37,29"
28/09/2012,"75,73","37,32"
01/10/2012,"75,73","37,36"
02/10/2012,"75,73","37,36"
03/10/2012,"75,73","37,45"
04/10/2012,"75,73","37,51"
05/10/2012,"75,73","37,31"
08/10/2012,"75,73","37,32"
09/10/2012,"75,73","37,2"
10/10/2012,"75,73","37,12"
11/10/2012,"75,73","37,14"
15/10/2012,"75,73","37,23"
16/10/2012,"75,73","37,2"
17/10/2012,"75,73","37,29"
18/10/2012,"75,73","37,34"
19/10/2012,"75,73","37,34"
22/10/2012,"75,73","37,42"
23/10/2012,"75,73","37,36"
24/10/2012,"75,73","37,36"
25/10/2012,"75,73","37,38"
26/10/2012,"75,73","37,36"
29/10/2012,"75,73","37,25"
